time,X,Y,Z,Vx,Vy,Vz
21.984490,1.155574,48.706298,-2.484319,-1.519322,-59.353617,3.246325
21.994488,1.140398,48.112902,-2.451891,-1.516508,-59.355161,3.240817
22.004485,1.125251,47.519492,-2.419519,-1.513700,-59.356700,3.235319
22.014483,1.110132,46.926066,-2.387201,-1.510895,-59.358236,3.229830
22.024480,1.095041,46.332624,-2.354938,-1.508096,-59.359767,3.224350
22.034478,1.079977,45.739168,-2.322730,-1.505301,-59.361294,3.218880
22.044475,1.064942,45.145696,-2.290577,-1.502511,-59.362818,3.213420
22.054473,1.049935,44.552209,-2.258478,-1.499725,-59.364337,3.207968
22.064470,1.034955,43.958707,-2.226433,-1.496943,-59.365852,3.202527
22.074468,1.020003,43.365189,-2.194443,-1.494167,-59.367363,3.197094
22.084465,1.005079,42.771657,-2.162507,-1.491395,-59.368871,3.191671
22.094463,0.990183,42.178110,-2.130626,-1.488627,-59.370374,3.186258
22.104460,0.975314,41.584547,-2.098798,-1.485864,-59.371873,3.180853
22.114458,0.960473,40.990970,-2.067024,-1.483106,-59.373369,3.175458
22.124455,0.945659,40.397377,-2.035305,-1.480352,-59.374860,3.170073
22.134453,0.930873,39.803770,-2.003639,-1.477602,-59.376348,3.164696
22.144450,0.916115,39.210148,-1.972027,-1.474857,-59.377831,3.159329
22.154448,0.901384,38.616511,-1.940468,-1.472117,-59.379311,3.153972
22.164445,0.886680,38.022859,-1.908963,-1.469381,-59.380787,3.148623
22.174443,0.872003,37.429193,-1.877511,-1.466650,-59.382258,3.143284
22.184440,0.857354,36.835512,-1.846113,-1.463923,-59.383726,3.137954
22.194438,0.842732,36.241816,-1.814768,-1.461200,-59.385190,3.132633
22.204435,0.828137,35.648105,-1.783476,-1.458482,-59.386651,3.127321
22.214433,0.813570,35.054380,-1.752237,-1.455769,-59.388107,3.122019
22.224430,0.799029,34.460641,-1.721051,-1.453060,-59.389559,3.116726
22.234428,0.784516,33.866887,-1.689918,-1.450355,-59.391008,3.111442
22.244425,0.770030,33.273118,-1.658838,-1.447655,-59.392453,3.106167
22.254423,0.755570,32.679335,-1.627810,-1.444959,-59.393894,3.100901
22.264420,0.741138,32.085538,-1.596835,-1.442268,-59.395331,3.095644
22.274418,0.726732,31.491726,-1.565913,-1.439581,-59.396764,3.090397
22.284415,0.712353,30.897900,-1.535043,-1.436899,-59.398194,3.085158
22.294413,0.698001,30.304060,-1.504225,-1.434221,-59.399619,3.079929
22.304410,0.683676,29.710206,-1.473460,-1.431547,-59.401041,3.074709
22.314408,0.669377,29.116337,-1.442746,-1.428878,-59.402459,3.069497
22.324405,0.655105,28.522454,-1.412085,-1.426213,-59.403874,3.064295
22.334403,0.640860,27.928557,-1.381476,-1.423553,-59.405285,3.059102
22.344400,0.626642,27.334646,-1.350918,-1.420896,-59.406692,3.053918
22.354398,0.612449,26.740721,-1.320413,-1.418245,-59.408095,3.048743
22.364395,0.598284,26.146782,-1.289959,-1.415597,-59.409494,3.043576
22.374393,0.584145,25.552829,-1.259556,-1.412954,-59.410890,3.038419
22.384390,0.570032,24.958862,-1.229206,-1.410316,-59.412282,3.033271
22.394388,0.555945,24.364881,-1.198906,-1.407681,-59.413671,3.028131
22.404385,0.541885,23.770886,-1.168658,-1.405051,-59.415055,3.023001
22.414383,0.527851,23.176878,-1.138461,-1.402426,-59.416436,3.017879
22.424380,0.513844,22.582855,-1.108316,-1.399804,-59.417814,3.012766
22.434378,0.499862,21.988819,-1.078221,-1.397187,-59.419188,3.007663
22.444375,0.485907,21.394769,-1.048177,-1.394575,-59.420558,3.002568
22.454373,0.471978,20.800706,-1.018185,-1.391966,-59.421924,2.997482
22.464370,0.458074,20.206629,-0.988243,-1.389362,-59.423287,2.992404
22.474368,0.444197,19.612538,-0.958352,-1.386762,-59.424646,2.987336
22.484365,0.430346,19.018434,-0.928511,-1.384167,-59.426002,2.982276
22.494363,0.416521,18.424316,-0.898721,-1.381575,-59.427354,2.977225
22.504360,0.402722,17.830184,-0.868981,-1.378988,-59.428702,2.972183
22.514358,0.388948,17.236039,-0.839292,-1.376405,-59.430047,2.967150
22.524355,0.375200,16.641881,-0.809653,-1.373827,-59.431388,2.962125
22.534353,0.361478,16.047709,-0.780064,-1.371253,-59.432726,2.957110
22.544350,0.347782,15.453524,-0.750526,-1.368683,-59.434060,2.952102
22.554348,0.334112,14.859326,-0.721037,-1.366117,-59.435391,2.947104
22.564345,0.320467,14.265115,-0.691598,-1.363555,-59.436718,2.942114
22.574343,0.306847,13.670890,-0.662210,-1.360998,-59.438042,2.937133
22.584340,0.293253,13.076652,-0.632870,-1.358445,-59.439362,2.932161
22.594338,0.279685,12.482400,-0.603581,-1.355896,-59.440678,2.927197
22.604335,0.266142,11.888136,-0.574341,-1.353351,-59.441991,2.922242
22.614333,0.252625,11.293858,-0.545151,-1.350810,-59.443301,2.917296
22.624330,0.239133,10.699568,-0.516010,-1.348274,-59.444607,2.912358
22.634328,0.225666,10.105264,-0.486918,-1.345742,-59.445910,2.907429
22.644325,0.212225,9.510947,-0.457876,-1.343214,-59.447209,2.902508
22.654323,0.198809,8.916618,-0.428882,-1.340690,-59.448505,2.897596
22.664320,0.185418,8.322275,-0.399938,-1.338170,-59.449797,2.892693
22.674318,0.172052,7.727920,-0.371043,-1.335654,-59.451086,2.887798
22.684315,0.158711,7.133551,-0.342197,-1.333143,-59.452371,2.882912
22.694313,0.145396,6.539170,-0.313399,-1.330636,-59.453653,2.878034
22.704310,0.132105,5.944776,-0.284650,-1.328133,-59.454932,2.873164
22.714308,0.118840,5.350370,-0.255950,-1.325634,-59.456207,2.868303
22.724305,0.105599,4.755950,-0.227299,-1.323139,-59.457479,2.863451
22.734303,0.092384,4.161518,-0.198696,-1.320648,-59.458747,2.858607
22.744300,0.079193,3.567073,-0.170141,-1.318161,-59.460012,2.853771
22.754298,0.066027,2.972616,-0.141635,-1.315678,-59.461274,2.848943
22.764295,0.052886,2.378146,-0.113176,-1.313200,-59.462532,2.844123
22.774293,0.039769,1.783663,-0.084766,-1.310725,-59.463787,2.839312
22.784290,0.026678,1.189168,-0.056405,-1.308255,-59.465039,2.834509
22.794288,0.013611,0.594660,-0.028091,-1.305788,-59.466287,2.829714
22.804285,0.000569,0.000140,0.000176,-1.303326,-59.467532,2.824927
22.814282,-0.012449,-0.594392,0.028394,-1.300867,-59.468773,2.820148
